Organisasjonsnummer	Barnehageenhetnavn	2017.Alle eierformer.0 år	2017.Alle eierformer.1 år	2017.Alle eierformer.2 år	2017.Alle eierformer.3 år	2017.Alle eierformer.4 år	2017.Alle eierformer.5 år
976827589	Rafoss barnehage	0	4	7	7	5	9
993154504	Sentrum barnehage	0	9	8	12	14	11
975307972	Åmotsmarka barnehage	0	15	15	15	10	35
998674905	Barnas Naturbarnehage Da	0	3	2	1	3	1
981098846	Båly barnehage	0	4	6	8	8	8
995624079	Espira Lindesnes AS	1	14	21	14	15	15
887829322	Hestehaven barnehage	0	9	16	23	18	27
986829121	Remehaugen Kystbarnehage	0	4	2	4	4	3
974188155	Spangereid Naturbarnehage AS	0	3	3	8	6	7
980157164	Vigmostad barnehage	0	1	6	6	6	7
986691987	Eplehagen barnehage Lyngdal AS	1	3	5	2	7	5
975044661	Filadelfia barnehage	0	6	10	16	21	18
973458906	Kollevoll barnehage Sa	0	1	3	8	1	3
875307932	Lyngtua barnehage	0	10	31	22	21	28
995788292	Læringsverkstedet barnehage Avd Bergeheim	1	16	30	30	18	20
987791047	Læringsverkstedet barnehage Avd Rom barnehage	0	12	6	17	15	15
975183556	Nlm Barnehagene AS Avd Kvås Barnehage	0	2	4	4	3	5
975307921	Nygård barnehage	0	8	21	17	29	28
973502263	Sangfuglen barnehage	1	2	5	5	3	2
992254106	Espira Holum barnehage	1	4	17	10	19	17
994048430	Espira Sånum barnehage	0	15	18	16	25	14
980902013	Espira Aarkjær barnehage	1	8	15	9	17	13
973513575	Fløyheia Familiebarnehage	0	1	2	1	0	0
973458752	Framsteg Ul barnehage	0	1	2	1	2	2
975323560	Frøysland barnehage	0	8	20	18	18	19
987040017	Furulunden Familiebarnehage	0	2	5	1	1	0
973488570	Hurlumhei barnehage Sa	0	3	1	4	4	4
992577827	Kulturvugga Familiebarnehage AS	1	2	3	2	0	2
975307727	Kvisla barnehage	0	10	10	16	15	11
872174052	Malmø barnehage AS	0	2	2	4	5	1
973269852	Mandal Sanitetsforening	0	2	4	5	4	6
973471791	Myrteigen barnehage	0	1	2	4	6	5
973352504	Nlm Barnehagene AS Avd Imekollen Barnehage	1	5	13	13	8	17
985616507	Rauneveien barnehage AS	0	0	3	3	6	3
987704047	Skinsnesheia barnehage AS	3	11	28	26	20	22
975307743	Skjebstad barnehage	0	8	11	12	14	13
978130763	Skoie Gårdsbarnehage	0	4	5	5	1	6
974503670	Solbakken Familiebarnehage V/ragnhild Elise Rasmussen	0	1	2	3	0	2
973677284	Valle Gård barnehage AS	0	7	12	18	10	12
976807634	Vestnes Familiebarnehage AS	0	3	2	3	1	1
975307816	Bjelland Oppvekstsenter Avd Barnehage	0	3	5	6	6	6
986514031	Heddeland barnehage	0	12	18	12	16	11
975307840	Laudal Oppvekstsenter Avd Barnehage	0	1	8	5	7	6
975308057	Tonstad barnehage	0	7	15	18	21	27
975308065	Øvre Sirdal barnehage	0	1	6	2	4	4
981543246	Birkelid barnehage	0	8	11	16	18	10
975307794	Bjørnungen barnehage	1	14	8	17	15	19
975307808	Eventyrheia barnehage	0	12	17	27	20	25
975307786	Finsland barnehage	0	6	11	10	18	14
994963627	Hortemo Familiebarnehage	0	2	0	1	2	0
981950011	Slottsparken Familiebarnehage Vibeke Slotte	0	3	2	3	0	0
975315703	Tunballen barnehage	0	5	12	9	16	16
982337550	Blåsmoen Familiebarnehage	0	2	1	4	4	0
992179902	Blåveisen barnehage	2	4	6	1	0	0
989154974	Espira Vedderheia barnehage	4	16	25	17	16	16
973896563	Hølleveien Familiebarnehage	0	3	0	2	2	4
979139810	Leireklatten barnehage Asrti Pedersen	0	0	3	3	2	8
982159318	Lisebo Familiebarnehage Lise Merethe Ekeland	0	2	2	4	2	0
991948589	Læringsverkstedet barnehage Avd Søgne	0	16	18	18	19	25
985812195	Salemveien Familiebarnehage Siren Henriette Holskog Pettersen	0	4	2	1	2	2
973383272	Sjøstjerna barnehage	0	10	19	16	20	27
997287932	Solstrålen barnehage	0	3	10	13	21	22
992179880	Spiren barnehage	0	0	0	11	3	10
975849589	Stokkelandsåsen Familiebarnehage AS	0	5	2	1	2	0
992179929	Tareskogen barnehage	0	4	5	8	9	7
993556920	Torvmoen barnehage	0	9	11	12	16	14
986904085	Åros barnehage	0	3	20	23	23	15
974798530	Barnestua barnehage	1	9	13	6	15	12
991669396	Bringebærdalen Familiebarnehage AS	0	0	1	4	3	2
985688265	Djupmyra Fus barnehage AS	1	14	25	16	20	25
998061563	Eikeland Oppvekstsenter Avdeling Barnehage	0	3	10	8	11	12
974891360	Harestua barnehage AS	0	4	2	7	5	8
991287388	Hompetiten barnehage AS	2	5	1	6	3	1
886130082	Jordbærstrået Fam. barnehage Hilde Olsen	1	1	3	3	0	3
975298957	Klokkerstua barnehage	1	9	21	18	16	30
974990148	Læringsverkstedet barnehage Avd Erkleiv Barnehage	0	9	3	8	6	6
973458841	Læringsverkstedet barnehage Avd Søndagsbakken Barnehage	0	0	7	2	8	3
895123412	Læringsverkstedet barnehage Avd Vennesla	6	5	5	18	13	13
988515027	Mariknotten barnehage AS	1	9	16	17	22	21
991405801	Smååsane barnehage	1	11	19	18	18	25
973513699	Snømyra barnehage	1	17	21	25	20	23
988322849	Solsletta barnehage	2	13	19	15	23	26
982367409	Øverbø Opplæringskontor AS	1	8	2	6	7	9
975307867	Åseral barnehage	0	5	10	15	6	10
994954253	Brattås barnehage AS	8	28	29	28	22	33
975306917	Føynland barnehage	0	3	7	11	12	11
975306925	Gipø barnehage	0	5	4	6	5	7
975315789	Herstadløkka barnehage	0	8	4	9	11	10
984786840	Hundremeterskogen Barnehage, Nøtterøy Da	0	3	5	4	4	4
989531409	Hårkollen barnehage	2	12	12	5	9	24
991486941	Knerten barnehage	2	10	14	12	9	13
975322300	Labakken barnehage	0	8	5	10	9	9
974607581	Lindøy barnehage	0	6	11	12	9	16
989303511	Læringsverkstedet barnehage Avd Randineborg	5	11	17	18	15	13
988288039	Oserød barnehage	1	8	10	13	6	21
993008036	Smidsrød Fus barnehage AS	0	10	15	13	15	25
983743943	Stabburet Familiebarnehage AS	0	2	7	3	1	5
976687477	Stiftelsen Barnas Have	2	12	14	15	16	17
990799431	Stiftelsen Steinerbarnehagen på Nøtterøy Avd Labakken	0	6	14	21	17	14
814581462	Stiftelsen Steinerbarnehagen på Nøtterøy Avd Stjerneskudd	0	5	2	0	0	0
973772503	Teie Kirkes barnehage	0	3	6	5	6	7
975290972	Teiehøyden barnehage	0	15	20	16	30	28
973484761	Tiriltoppen barnehage Nøtterøy AS	0	15	19	20	19	21
984280173	Tjøme barnehage	0	7	9	9	8	8
887103852	Torød barnehage	0	3	16	12	11	11
975306976	Vestskogen barnehage	0	5	10	12	14	16
973346504	Bmb barnehage	0	7	4	6	4	4
975185117	Botnestua Naturbarnehage	0	0	4	5	5	4
975306798	Eidsfoss barnehage	0	4	4	6	6	6
987495065	Eikelund barnehage Sa	0	6	11	14	12	12
994338471	Espira Sundbyfoss barnehage	0	9	13	17	18	10
973494899	Gaupås barnehage Sa	0	7	7	9	3	12
919129026	Gausetangen barnehage	0	11	10	10	13	12
974542757	Gullhaug barnehage	0	12	12	11	15	16
982248752	Hof barnehage	0	6	4	12	16	7
985940398	Holmestrand Internasjonale Montesssoribarnehage Sa	0	4	12	12	10	11
974542749	Kleiverud barnehage	0	15	15	21	14	25
974542730	Knutseskogen barnehage	0	17	12	18	19	11
991053298	Møllerdammen Naturbarnehage AS	3	8	8	11	13	16
873138882	Nlm Barnehagene AS Avd Fredly Barnehage	0	2	7	7	5	6
992268026	Rakkerungen Familiebarnehage Da	0	2	5	0	0	0
992408707	Barnas barnehage AS	1	6	10	12	10	16
992962798	Bjørnestien barnehage	2	24	20	29	30	30
974605775	Blåbærlyngen barnehage	0	9	30	22	38	26
916508182	Borre Student- og Idrettsbarnehage AS	0	11	11	9	12	15
914799732	Espira Baggerødbanen barnehage	2	18	27	56	38	26
917137803	Espira Nykirke barnehage	2	12	14	15	17	10
974605880	Gartnerløkka barnehage	0	3	9	14	20	20
874302732	Horten Familiebarnehage	0	4	4	0	0	0
980176800	Karljohansvern barnehage	0	5	19	18	20	22
989018884	Kinaputten Familiebarnehage	0	2	6	0	0	0
973484109	Lilaas Gård Barnehage, Inger Marie Semb Avdal	0	3	5	3	8	4
974605546	Nordskogen barnehage	1	12	10	14	5	13
974605589	Rørehagen barnehage	0	14	16	22	15	25
984633734	Skavli barnehage	1	10	16	18	20	16
987176520	Skrukketrollet Familiebarnehage Da	0	3	5	0	0	0
994936115	Sommerfugl Familiebarnehage	1	1	2	0	0	0
985840202	Stifinneren barnehage AS	1	9	11	6	11	13
988721239	Strandparken barnehage	0	6	16	18	21	19
982947146	Trimveien barnehage Da	0	5	7	6	9	6
991432507	Tusseladden Familiebarnehage	0	3	1	0	0	0
974605597	Åsgårdstrand barnehage Avd Lønneveien	0	6	6	13	8	15
913119827	Åsgårdstrand barnehage Avd Nygårdsløkka	0	4	3	10	6	6
973469959	Bakkebygrenda barnehage Sa	0	6	5	7	1	5
874584932	Bergeskogen Idrettsbarnehage	0	12	16	9	18	23
991424725	Bisjord Fus barnehage AS	3	8	21	13	18	18
974585014	Borgejordet barnehage	0	10	14	12	14	12
988405280	Eventyrskogen barnehage	1	12	17	19	21	21
916562489	Fagerli barnehage	0	11	35	20	24	27
977341620	Gapatrosten barnehage	0	8	16	15	14	7
978305466	Gjerstad Gård/ Gjerstad Natur- og Gårdsbarnehage	1	5	6	6	6	3
973466399	Guriskogen barnehage	0	10	19	13	19	12
973482963	Gøy på Landet barnehage	0	5	8	3	9	7
973457918	Hakkebakkeskogen barnehage Sa	1	6	2	3	7	6
988429619	Heffalompen Familiebarnehage Ann Christin Berentsen Sundet	1	1	0	2	0	0
974584964	Helgeroa barnehage	0	11	13	15	13	11
873885262	Hem barnehage V/sidsel Berg Sjulstad	0	2	5	4	4	3
991127976	Ifokus Barnehagene AS Grevle barnehage	0	14	15	10	11	10
975213617	Ifokus Barnehagene AS Lysheim barnehage	1	10	14	22	13	17
975213625	Ifokus Barnehagene AS Tjølling barnehage	1	19	14	16	18	24
991233172	Ifokus Barnehagene AS Torpeløkka barnehage	2	10	10	8	8	12
974584999	Jegersborg barnehage	0	4	10	4	7	6
973449346	Kvelde barnehage	0	11	6	11	11	9
973479393	Leikvang barnehage Sa	0	3	8	3	8	6
986167897	Læringsverkstedet barnehage Avd Gonveien	3	7	18	18	19	14
990082529	Rødbøl barnehage	1	16	15	7	14	14
990721696	Salbutangen Fus barnehage AS	5	13	11	14	7	18
991447156	Sentrumssatellitten barnehage	0	3	8	11	10	17
995467402	Sjøparken Kanvas-Barnehage	1	12	10	13	8	12
982834155	Skattekista barnehage	3	6	18	11	12	13
974585022	Solstad barnehage	0	15	10	17	14	10
980915034	Stensby Lillefot Familiebarnehage V/hilde Olsen Stensby	0	2	1	3	1	3
973777270	Styrvoll barnehage	2	11	11	6	14	8
973347446	Svarstad barnehage	0	10	8	12	11	15
987427930	Thor Heyerdahl barnehage	0	0	4	7	6	8
975122999	Torstrand barnehage	1	5	6	6	6	12
973490273	Trollsteinen barnehage Sa	2	15	15	22	20	15
974585030	Tun barnehage	0	12	13	15	19	19
974585049	Ulåsen barnehage	0	12	11	13	12	18
974585057	Valby barnehage	0	2	5	6	8	6
974585065	Varden barnehage	0	4	7	4	4	8
974585073	Veldre Kulturbarnehage	0	6	8	7	9	11
982073685	Villa-Kulla barnehage Hilde Saga	0	2	6	3	4	4
973457969	Vårtun barnehage	0	1	6	4	6	4
975321215	Brekkeåsen barnehage	0	15	20	18	19	17
975316971	Brår barnehage	0	6	12	10	15	9
975322637	Fon barnehage	0	6	6	8	10	12
978640362	Knerten Familiebarnehage	0	2	0	7	1	0
983648894	Linnestad barnehage Sa	0	6	13	7	10	8
983722474	Ole Brumm Familiebarnehage Eirik Silseth	0	1	3	2	2	2
973462083	Ramnes Private barnehage AS	2	9	9	15	19	12
979932014	Revetal barnehage	0	13	9	9	15	15
915777856	Skjeggestadåsen barnehage	0	6	17	12	10	4
988992054	Smitt og Smule Familiebarnehage Janne Kihle	1	2	1	3	1	2
975321223	Solerød Oppvekstsenter Avd Barnehage	0	7	11	10	7	13
995849623	Vivestad barnehage	0	2	5	3	3	3
984186150	Galleberg barnehage Sa	0	13	16	15	15	20
973766066	Haga barnehage	1	14	15	30	19	20
973754769	Kjeldås barnehage	1	24	20	15	21	12
998439086	Læringsverkstedet barnehage Avd Lersbrygga	2	18	18	15	9	14
995657813	Læringsverkstedet barnehage Avd Sande	1	6	10	5	10	4
993239372	Nordre Jarlsberg barnehage	0	13	18	27	28	33
982454689	Vammen Friluftsbarnehage Elisabeth Oddene	1	8	6	6	4	9
874198722	Barnas Have A/s	0	10	9	12	11	7
975322254	Barnas Hus barnehage	0	0	7	15	11	16
973076345	Breidablikk Kanvas-Barnehage	0	5	9	13	8	17
974594935	Bugården barnehage	1	3	9	9	6	11
975306879	Elverhøy barnehage	1	5	12	8	10	2
973740806	Epleblomsten Steinerbarnehage i Sandefjord	0	1	5	3	5	6
992843551	Espira Åbol barnehage	3	20	31	28	24	34
995388278	Feen barnehage	3	4	13	10	9	8
975322246	Frydenberg barnehage	2	11	15	16	21	19
973483285	Furustad barnehage Sa	2	2	11	6	9	10
982140315	Gapahuken barnehage AS	0	6	3	6	6	5
973076337	Gjekstad Kanvas-Barnehage	1	5	8	17	9	13
975036456	Gjennestad barnehage	1	10	11	11	12	17
891547072	Gravdal barnehage	0	17	12	14	13	8
974594943	Haukerød barnehage	0	4	8	10	6	12
973435442	Helgerød barnehage AS	4	9	13	13	12	17
990041032	Holtegrenda Gårdsbarnehage AS	0	8	5	10	7	10
981501667	Hunsrød Fevang barnehage Sa Avd Hunsrødgrenda	0	11	19	17	27	24
973490141	Høgenhall barnehage Sa	0	7	6	9	2	8
982383927	Høyjord barnehage	0	7	6	8	18	6
973758659	Kapteinløkka barnehage	0	4	4	6	7	8
973076329	Karisletta Kanvas-Barnehage	2	7	7	12	5	17
991620281	Kathrines Have AS	0	4	10	7	11	12
975322211	Kodal barnehage	1	16	12	13	14	12
974594889	Krokemoa barnehage	1	9	18	13	16	18
980357686	Krokenskogen Kanvas-Barnehage	0	7	9	11	9	14
988215872	Krokusen barnehage	1	4	5	2	7	6
994233262	Kulturbarnehagen Noahs Ark	2	9	8	7	15	10
887734062	Lahelle barnehage Horieh Yegani-Behambari	0	7	9	8	13	5
995006456	Læringsverkstedet barnehage Veraåsen barnehage	2	16	17	18	23	17
992618108	Løkka og Knøttetreff barnehage Sandefjord	0	5	13	8	13	11
992467142	Modalen barnehage	0	11	17	16	16	16
974183536	Mokollen barnehage AS	0	12	11	11	12	11
988013447	Møyland barnehage	0	8	12	14	7	20
989755498	Napperød Naturbarnehage AS	0	16	14	14	22	15
980113272	Naturkameratene Naturbarnehage Ans	0	2	7	3	5	0
976668138	Olaløkka barnehage	0	6	13	9	9	10
973490125	Pingeline barnehage	3	5	4	10	4	10
985034850	Prestekragen barnehage AS	0	2	7	4	4	5
974594897	Ranvik barnehage	0	6	8	11	12	13
974594870	Ringkollen barnehage	0	6	8	11	11	14
985874727	Smiehavna Gårdsbarnehage AS	1	10	11	8	7	10
973490133	Sole barnehage Sa	2	23	28	25	32	35
988653519	Soltoppen barnehage AS	2	5	1	5	2	4
973448633	Solvang barnehage Sa	0	15	16	22	20	22
998923808	Stiftelsen Skagerak International School, Kindergarten	0	0	0	1	6	11
974594919	Svartås barnehage	1	5	8	9	13	14
990020310	Sverstad barnehage AS	1	4	4	7	5	7
973512080	Toppen barnehage AS	0	1	4	4	3	1
975306887	Trekanten barnehage	0	10	11	5	6	0
974594862	Trudvang barnehage	0	10	13	14	19	15
987203129	Tuften barnehage	0	9	18	18	8	14
974594900	Vardenlia barnehage	0	4	10	10	15	13
983414508	Veslehaven barnehage AS	3	14	26	18	20	22
973469940	Vesterøy Menighetsbarnehage	0	7	6	8	9	11
975306852	Vesteråt barnehage	0	3	9	7	6	8
988723428	Villa Villekulla barnehage AS	0	4	6	3	8	4
973482971	Østerøy Naturbarnehage Sa	1	8	7	9	6	7
974594951	Åsane barnehage	0	5	10	7	6	10
973765051	Berger barnehage	1	4	12	8	11	15
978606156	Ebbestad barnehage	0	12	14	16	12	19
975306755	Støa barnehage	0	9	20	17	23	17
986213678	Tømmerås barnehage	0	7	8	13	13	15
973610317	Aulerød barnehage	0	1	3	5	1	4
974585804	Barkåker barnehage	0	14	20	26	22	27
992877553	Belmar barnehage AS	0	22	11	16	4	11
873469862	Bogen barnehage Sa	0	3	6	4	9	4
973306812	Brekke Naturbarnehage AS	0	3	6	5	5	8
974585731	Eik Vestre barnehage	1	8	5	8	11	7
975306860	Ekely barnehage	0	10	18	22	13	17
974585715	Fjerdingen barnehage	1	7	8	8	5	8
974585944	Fyllpå barnehage	1	9	8	13	22	9
992998245	Glitne Kanvas-Barnehage	0	13	14	20	17	14
992867213	Granstua Familiebarnehage Irene Homleid Kristiansen	1	2	1	0	0	0
983606350	Grusveien Familiebarnehage	0	4	0	0	0	0
973383191	Haugar barnehage	0	4	5	8	5	9
974585839	Hogsnes Oppvekstsenter	0	7	12	15	18	8
991755314	Husøy Maritime Fus barnehage AS	1	10	9	11	10	9
991570497	Ilebrekke barnehage	0	11	9	10	19	23
995495902	Ingas Tussi Familiebarnehage	0	7	1	0	0	0
988514985	Kastanjenøtten barnehage Hilde Sannum Lunne	1	1	2	0	0	0
917522650	Klokkeråsen barnehage	2	14	20	10	2	0
974585774	Knapløkka barnehage	0	13	29	15	21	19
973610341	Kongseik barnehage	2	25	29	24	28	32
981530896	Løkebergstua barnehage Sa	1	10	14	15	17	14
974585952	Mortenåsen barnehage	0	9	10	12	19	9
874585742	Presterød barnehage	0	8	7	14	7	13
978691609	Rannveigs Gårdsbarnehage AS	0	2	3	7	6	2
991334378	Ringbakken Familiebarnehage Alfhild Wroldsen	3	1	0	0	0	0
988435112	Ringshaug barnehage	0	5	10	14	20	16
990033277	Rørås Gårdsbarnehage	0	6	7	10	7	12
974586029	Råelåsen barnehage	0	9	12	14	19	21
990333963	Sandeåsen barnehage	0	19	36	38	28	42
974585812	Semsbyen barnehage	0	2	5	8	9	13
889857072	Semsløkka barnehage	0	5	17	15	20	17
973138650	Sigridløkka barnehage	0	9	12	8	8	8
974585820	Skoglund barnehage	0	5	9	9	9	9
990114927	Slagen barnehage	0	24	28	28	26	24
982418526	Solsikken-Barnehage Sa	2	9	15	13	22	15
973382322	Solvangkirkens barnehage	0	7	11	7	15	14
973490494	Stiftelsen Regnbuen	0	13	11	15	11	14
974633418	Teie Hageby barnehage	0	2	3	6	6	6
974585723	Tolvsrød barnehage	1	8	11	9	15	13
992026650	Trudvanglia barnehage	0	9	8	7	14	17
973138642	Træleborg barnehage	0	12	8	11	14	19
873131632	Tønsberg Montessori barnehage	2	3	13	9	9	13
974570440	Aremark Kommunale Heldagsbarnehage	0	9	7	13	10	8
974702886	Askim Menighets barnehage	0	5	3	2	6	6
919264020	Eid barnehage	1	13	24	29	30	27
975295559	Espira Skolegata barnehage	4	13	21	21	24	25
989800795	Ilen Gårds- og Naturbarnehage AS	0	9	8	6	6	8
973074245	Misjonskirken barnehage	0	3	4	6	10	8
989373595	Ole Brumm Familiebarnehage Kristina Smiljanic	0	0	2	0	0	0
973722271	Prestenga barnehage	0	21	17	26	15	41
982667879	Regnbuen Familiebarnehage	0	2	6	0	0	0
975319717	Rom barnehage	2	18	21	24	26	31
981098749	Stiftelsen Steinerbarnehagen i Indre Østfold	1	2	9	7	5	6
975295575	Trippestadlia barnehage	3	18	23	36	30	30
974577739	Edwin Ruuds barnehage	2	10	15	15	19	18
988745405	Espira Høytorp Fort barnehage	1	9	14	24	14	17
985881820	Espira Opsahl barnehage	0	13	12	25	17	27
993912751	LinnÉa Natur og Gårdsbarnehage Marita Larsen Klund	1	8	8	12	8	10
979781857	Menighetens barnehage	0	12	14	15	19	15
891833962	Susebakke barnehage	1	14	16	27	22	22
974577755	Symra barnehage	0	9	7	16	9	17
875320602	Ambjørnrød barnehage	0	17	14	29	26	28
989981501	Begbyenga barnehage	0	14	16	18	13	18
987864915	Benedicte Gundersen AS	0	12	16	16	23	17
874565342	Bjørneklova barnehage	1	6	11	12	12	21
971634189	Blomsterøya barnehage Sa	0	6	10	12	11	14
993270415	Brunstad Kristelige Menighet Østfold	1	11	6	7	8	6
990761809	Buskogen barnehage	0	4	6	8	12	5
985616949	Engelsviken barnehage AS	0	4	10	9	10	10
988900303	Fotspor barnehage AS	0	7	11	6	14	10
973454455	Fredrikstad Røde Kors Barneh	0	1	4	5	6	7
974565668	Gaustadgrenda barnehage	0	6	15	13	15	21
993315524	Glombo barnehage AS	2	7	12	11	6	7
974565676	Gressvik barnehage	0	5	10	13	14	18
995792486	Gråtass barnehage AS Avd Fagen	1	4	14	2	10	7
994900102	Gråtass barnehage AS Avd Skjærviken	3	7	14	10	5	14
987739061	Gråtass barnehage AS Avd Torp	2	10	25	25	17	16
974633639	Gudevold barnehage	0	14	17	15	15	12
974195127	Haugeløkka barnehage	1	7	13	17	14	18
893008292	Hjertestua Familiebarnehage	0	1	1	2	0	1
989322052	Hjørgunn Gård barnehage	0	11	20	23	22	30
874565512	Kiæråsen barnehage	0	5	10	16	18	28
973581570	Kjølbergskogen barnehage Reggio Emilia Inspirert barnehage	1	8	13	20	12	17
974565358	Kjølstad barnehage	0	10	12	10	16	14
974565498	Kongsten barnehage	0	12	11	11	17	9
974194554	Kråkeby barnehage	0	12	16	19	26	21
974565595	Langøyåsen barnehage	0	6	14	16	21	23
974565528	Leie barnehage	0	9	20	20	20	19
994408860	Lillelia Gårdsbarnehage	0	3	12	6	7	9
981535022	Lilleputt Familiebarnehage Linda Norheim	0	2	0	1	2	0
988880086	Lunde barnehage AS	0	7	5	8	9	5
985624038	Lurvelegg barnehage Avd 1	0	1	8	8	9	8
973237209	Lyngmo barnehage	1	13	7	14	9	12
892556822	Læringsverkstedet barnehage Avd Doremi Begby	1	11	13	12	15	11
986282114	Læringsverkstedet barnehage Avd Doremi Trosvik	0	10	20	18	19	18
973872583	Løen barnehage	0	2	13	20	16	20
974565501	Nabbetorp barnehage	0	5	12	14	13	24
973837117	Naturbarna AS Avd Kilen	0	7	5	9	8	11
984418353	Naturbarna AS Avd Lilleng	1	14	9	14	15	6
973455958	Nlm Barnehagene AS Avd Fredtun Barnehage	1	4	4	4	8	6
973656546	Nlm Barnehagene AS Avd Fredtun Kjørre barnehage	0	5	8	4	9	3
993633208	Noas Park barnehage Ltd	0	4	10	12	12	13
973872060	Oksviken barnehage	1	6	12	17	8	11
989042815	Omberg Gårdsbarnehage AS	1	4	4	7	3	0
988496456	Parkveien Familiebarnehage Nazira Anjaria	0	0	4	0	0	0
987013958	Ramsjø Gårdsbarnehage AS	0	14	4	14	7	18
974565730	Rolvsøy barnehage	0	11	14	10	16	12
979993757	Roselia barnehage Sa	0	13	13	16	16	16
990899029	Rs Team AS	0	18	18	13	14	19
995078732	Sesam Familiebarnehage	0	2	0	0	3	0
987986530	Skala barnehage AS	0	13	8	5	8	9
973382551	Slangsvold barnehage	0	9	11	8	9	11
989000535	Slevik barnehage	2	2	7	9	8	5
974565609	Smertulia barnehage	0	5	9	12	14	12
990642508	Solstua Familiebarnehage	0	1	1	1	1	1
917316651	Speiderfjellet barnehage	0	4	5	4	7	16
916469144	St Hans Fjellet barnehage	0	5	12	15	12	18
990081891	Tommeliten Familiebarnehage	0	0	2	1	0	0
989408577	Tornerose Familiebarnehage	0	2	0	1	1	0
984255926	Torsnes barnehage	0	4	5	6	7	7
990914761	Trollklubben barnehage AS Avd Bilett	0	0	0	8	6	9
990914842	Trollklubben barnehage AS Avd Rolvsøy	0	16	27	29	24	31
990914710	Trollklubben barnehage AS Avd Torp	0	3	2	3	4	3
973949802	Trollklubben barnehage AS Avd Årum	1	1	6	0	0	0
974565544	Trollstua barnehage	1	12	13	10	16	6
974197286	Trondalen barnehage	0	15	10	15	12	21
974565536	Trosvik barnehage	0	10	16	21	22	30
995078651	Trosvikhaven Familiebarnehage Anne Marit Osen	0	1	3	0	0	0
990258996	Tørkopp Fus barnehage AS	0	11	19	12	7	11
989945076	Veelstoppen Private barnehage AS	2	12	13	12	13	14
974156202	Veslefrikk Steinerbarnehage	0	4	8	5	4	9
891682352	Veum Familiebarnehage	3	0	0	1	0	0
973454447	Villa Øst barnehage Sa	0	4	7	7	4	3
881068842	Ville Villekulla Familiebarnehage AS	0	0	3	2	2	3
987214244	Vispen Private barnehage Da	0	3	1	3	2	5
994945645	Wilberg Familiebarnehage	0	2	0	1	2	0
891321252	Wilbergjordet barnehage	0	14	18	27	23	24
974591510	Alfheim barnehage AS	1	3	11	5	6	10
994298267	Asak Kulturbarnehage	3	4	8	7	12	13
973454307	Berg barnehage Halden Sa	1	3	2	5	3	4
874591572	Bergknatten barnehage	1	4	8	7	9	11
974591537	Bjørklund barnehage	1	3	8	8	10	8
971636823	Bollerød Fus barnehage AS	0	10	7	11	12	13
994099612	Brekkerød barnehage	1	9	8	11	14	16
892797242	Cum-Cura AS	0	4	3	1	4	3
916349548	Espira Oreid barnehage	1	18	18	20	12	13
973337491	Festningsgata Menighets barnehage	0	1	13	6	6	6
984001320	Harekas barnehage Sa	0	9	9	11	11	13
973967630	Heidis Familiebarnehage Heidi Nilsen	0	2	1	2	1	2
993268755	Hovsveien Fus barnehage AS	2	14	11	14	17	12
998274168	Høvleriet barnehage AS	0	17	16	22	27	26
994099647	Isebakke barnehage	0	5	7	6	13	9
